id;id_set;clauses;entailments;is_entail;is_contradict;k_sat;n_var;num_clauses
3760;188;[[2], [-1, -4], [3]];[-4, -5];1;0;2;5;3
3761;189;[[1, -5], [-2, 3]];[-5, 4];1;0;2;5;2
3762;189;[[1, -5], [-2, 3]];[4, 2];0;0;2;5;2
3763;189;[[1, -5], [-2, 3]];[2, -3];0;0;2;5;2
3764;189;[[1, -5], [-2, 3]];[-4, -5];1;0;2;5;2
3765;189;[[1, -5], [-2, 3]];[-3, 4];0;0;2;5;2
3766;189;[[1, -5], [-2, 3]];[-2, 1];1;0;2;5;2
3767;189;[[1, -5], [-2, 3]];[3, -2];1;0;2;5;2
3768;189;[[1, -5], [-2, 3]];[-4, 2];0;1;2;5;2
3769;189;[[1, -5], [-2, 3]];[-4, -1];0;1;2;5;2
3770;189;[[1, -5], [-2, 3]];[-1, -3];0;0;2;5;2
3771;189;[[1, -5], [-2, 3]];[4, 3];0;1;2;5;2
3772;189;[[1, -5], [-2, 3]];[3, -5];1;0;2;5;2
3773;189;[[1, -5], [-2, 3]];[2, -5];1;0;2;5;2
3774;189;[[1, -5], [-2, 3]];[4, 1];0;1;2;5;2
3775;189;[[1, -5], [-2, 3]];[-3, -5];1;0;2;5;2
3776;189;[[1, -5], [-2, 3]];[3, -4];0;1;2;5;2
3777;189;[[1, -5], [-2, 3]];[-3, 2];0;0;2;5;2
3778;189;[[1, -5], [-2, 3]];[-1, -2];1;0;2;5;2
3779;189;[[1, -5], [-2, 3]];[1, -3];0;1;2;5;2
3780;189;[[1, -5], [-2, 3]];[-5, -2];1;0;2;5;2
3781;190;[[4], [1], [-2, 4]];[3, 1];1;0;2;5;3
3782;190;[[4], [1], [-2, 4]];[-1, -4];0;0;2;5;3
3783;190;[[4], [1], [-2, 4]];[3, -1];0;0;2;5;3
3784;190;[[4], [1], [-2, 4]];[1, -2];1;0;2;5;3
3785;190;[[4], [1], [-2, 4]];[4, -5];1;0;2;5;3
3786;190;[[4], [1], [-2, 4]];[1, 4];1;0;2;5;3
3787;190;[[4], [1], [-2, 4]];[-3, -4];0;1;2;5;3
3788;190;[[4], [1], [-2, 4]];[3, 2];0;0;2;5;3
3789;190;[[4], [1], [-2, 4]];[-2, -1];0;1;2;5;3
3790;190;[[4], [1], [-2, 4]];[4, 2];1;0;2;5;3
3791;190;[[4], [1], [-2, 4]];[-5, 4];1;0;2;5;3
3792;190;[[4], [1], [-2, 4]];[1, 3];1;0;2;5;3
3793;190;[[4], [1], [-2, 4]];[-4, 1];1;0;2;5;3
3794;190;[[4], [1], [-2, 4]];[2, -5];0;0;2;5;3
3795;190;[[4], [1], [-2, 4]];[-3, 1];1;0;2;5;3
3796;190;[[4], [1], [-2, 4]];[-5, -2];0;1;2;5;3
3797;190;[[4], [1], [-2, 4]];[3, 4];1;0;2;5;3
3798;190;[[4], [1], [-2, 4]];[-3, -2];0;1;2;5;3
3799;190;[[4], [1], [-2, 4]];[-1, -3];0;1;2;5;3
3800;190;[[4], [1], [-2, 4]];[2, -3];0;1;2;5;3
3801;191;[[2, 1], [-5], [-1, -5]];[-2, 1];0;0;2;5;3
3802;191;[[2, 1], [-5], [-1, -5]];[-5, 1];1;0;2;5;3
3803;191;[[2, 1], [-5], [-1, -5]];[-4, 2];1;0;2;5;3
3804;191;[[2, 1], [-5], [-1, -5]];[4, -5];1;0;2;5;3
3805;191;[[2, 1], [-5], [-1, -5]];[-4, 1];0;0;2;5;3
3806;191;[[2, 1], [-5], [-1, -5]];[2, -4];1;0;2;5;3
3807;191;[[2, 1], [-5], [-1, -5]];[-5, -3];1;0;2;5;3
3808;191;[[2, 1], [-5], [-1, -5]];[3, 4];0;1;2;5;3
3809;191;[[2, 1], [-5], [-1, -5]];[-5, -4];1;0;2;5;3
3810;191;[[2, 1], [-5], [-1, -5]];[-1, 3];0;1;2;5;3
3811;191;[[2, 1], [-5], [-1, -5]];[1, 4];0;1;2;5;3
3812;191;[[2, 1], [-5], [-1, -5]];[4, -3];0;1;2;5;3
3813;191;[[2, 1], [-5], [-1, -5]];[-1, 4];0;1;2;5;3
3814;191;[[2, 1], [-5], [-1, -5]];[-2, 4];0;1;2;5;3
3815;191;[[2, 1], [-5], [-1, -5]];[-2, -1];0;1;2;5;3
3816;191;[[2, 1], [-5], [-1, -5]];[-5, 4];1;0;2;5;3
3817;191;[[2, 1], [-5], [-1, -5]];[3, -5];1;0;2;5;3
3818;191;[[2, 1], [-5], [-1, -5]];[-1, 2];1;0;2;5;3
3819;191;[[2, 1], [-5], [-1, -5]];[-5, 2];1;0;2;5;3
3820;191;[[2, 1], [-5], [-1, -5]];[4, -2];0;1;2;5;3
3821;192;[[3], [-2], [-4, -1]];[1, 2];0;0;2;5;3
3822;192;[[3], [-2], [-4, -1]];[-2, -3];1;0;2;5;3
3823;192;[[3], [-2], [-4, -1]];[-3, -1];0;1;2;5;3
3824;192;[[3], [-2], [-4, -1]];[4, -5];0;0;2;5;3
3825;192;[[3], [-2], [-4, -1]];[-3, 1];0;0;2;5;3
3826;192;[[3], [-2], [-4, -1]];[2, -4];1;0;2;5;3
3827;192;[[3], [-2], [-4, -1]];[1, -3];0;0;2;5;3
3828;192;[[3], [-2], [-4, -1]];[-4, 2];1;0;2;5;3
3829;192;[[3], [-2], [-4, -1]];[-2, -1];1;0;2;5;3
3830;192;[[3], [-2], [-4, -1]];[4, 2];0;0;2;5;3
3831;192;[[3], [-2], [-4, -1]];[3, 1];1;0;2;5;3
3832;192;[[3], [-2], [-4, -1]];[-5, 1];0;0;2;5;3
3833;192;[[3], [-2], [-4, -1]];[3, -1];1;0;2;5;3
3834;192;[[3], [-2], [-4, -1]];[4, 1];0;0;2;5;3
3835;192;[[3], [-2], [-4, -1]];[-5, -4];1;0;2;5;3
3836;192;[[3], [-2], [-4, -1]];[2, -3];0;0;2;5;3
3837;192;[[3], [-2], [-4, -1]];[-2, -5];1;0;2;5;3
3838;192;[[3], [-2], [-4, -1]];[-3, 2];0;0;2;5;3
3839;192;[[3], [-2], [-4, -1]];[-1, -3];0;1;2;5;3
3840;192;[[3], [-2], [-4, -1]];[-1, -4];1;0;2;5;3
3841;193;[[-1], [-2]];[-1, -3];1;0;2;5;2
3842;193;[[-1], [-2]];[-2, 1];1;0;2;5;2
3843;193;[[-1], [-2]];[-3, -5];0;0;2;5;2
3844;193;[[-1], [-2]];[-2, -4];1;0;2;5;2
3845;193;[[-1], [-2]];[2, -1];1;0;2;5;2
3846;193;[[-1], [-2]];[-5, -4];0;0;2;5;2
3847;193;[[-1], [-2]];[2, -4];0;0;2;5;2
3848;193;[[-1], [-2]];[4, 1];0;1;2;5;2
3849;193;[[-1], [-2]];[-2, -1];1;0;2;5;2
3850;193;[[-1], [-2]];[-2, 4];1;0;2;5;2
3851;193;[[-1], [-2]];[-2, -5];1;0;2;5;2
3852;193;[[-1], [-2]];[1, 2];0;0;2;5;2
3853;193;[[-1], [-2]];[-3, 4];0;1;2;5;2
3854;193;[[-1], [-2]];[3, 2];0;1;2;5;2
3855;193;[[-1], [-2]];[3, 1];0;1;2;5;2
3856;193;[[-1], [-2]];[-4, -5];0;0;2;5;2
3857;193;[[-1], [-2]];[2, 1];0;0;2;5;2
3858;193;[[-1], [-2]];[-2, -3];1;0;2;5;2
3859;193;[[-1], [-2]];[-1, -4];1;0;2;5;2
3860;193;[[-1], [-2]];[1, 3];0;1;2;5;2
3861;194;[[-5, 2], [1, -5], [-4, 3]];[-5, -2];1;0;2;5;3
3862;194;[[-5, 2], [1, -5], [-4, 3]];[2, 4];0;0;2;5;3
3863;194;[[-5, 2], [1, -5], [-4, 3]];[-2, 4];0;1;2;5;3
3864;194;[[-5, 2], [1, -5], [-4, 3]];[2, -4];0;1;2;5;3
3865;194;[[-5, 2], [1, -5], [-4, 3]];[-5, 2];1;0;2;5;3
3866;194;[[-5, 2], [1, -5], [-4, 3]];[-4, -5];1;0;2;5;3
3867;194;[[-5, 2], [1, -5], [-4, 3]];[3, -1];0;0;2;5;3
3868;194;[[-5, 2], [1, -5], [-4, 3]];[-4, 3];0;1;2;5;3
3869;194;[[-5, 2], [1, -5], [-4, 3]];[-2, 1];0;1;2;5;3
3870;194;[[-5, 2], [1, -5], [-4, 3]];[2, -5];1;0;2;5;3
3871;194;[[-5, 2], [1, -5], [-4, 3]];[-3, -4];0;1;2;5;3
3872;194;[[-5, 2], [1, -5], [-4, 3]];[-5, -1];1;0;2;5;3
3873;194;[[-5, 2], [1, -5], [-4, 3]];[-3, -5];1;0;2;5;3
3874;194;[[-5, 2], [1, -5], [-4, 3]];[-1, 2];0;0;2;5;3
3875;194;[[-5, 2], [1, -5], [-4, 3]];[-1, 4];0;0;2;5;3
3876;194;[[-5, 2], [1, -5], [-4, 3]];[-1, -2];0;1;2;5;3
3877;194;[[-5, 2], [1, -5], [-4, 3]];[3, -4];0;1;2;5;3
3878;194;[[-5, 2], [1, -5], [-4, 3]];[4, -3];0;1;2;5;3
3879;194;[[-5, 2], [1, -5], [-4, 3]];[1, -3];0;1;2;5;3
3880;194;[[-5, 2], [1, -5], [-4, 3]];[-5, 3];1;0;2;5;3
3881;195;[[-4], [-3], [2]];[-2, -4];1;0;2;5;3
3882;195;[[-4], [-3], [2]];[4, -1];0;0;2;5;3
3883;195;[[-4], [-3], [2]];[4, 2];1;0;2;5;3
3884;195;[[-4], [-3], [2]];[-2, -1];0;0;2;5;3
3885;195;[[-4], [-3], [2]];[-4, 3];1;0;2;5;3
3886;195;[[-4], [-3], [2]];[-2, -3];1;0;2;5;3
3887;195;[[-4], [-3], [2]];[1, 4];0;1;2;5;3
3888;195;[[-4], [-3], [2]];[2, -5];1;0;2;5;3
3889;195;[[-4], [-3], [2]];[-1, -5];0;0;2;5;3
3890;195;[[-4], [-3], [2]];[-5, 2];1;0;2;5;3
3891;195;[[-4], [-3], [2]];[1, -2];0;1;2;5;3
3892;195;[[-4], [-3], [2]];[-3, 2];1;0;2;5;3
3893;195;[[-4], [-3], [2]];[1, 2];1;0;2;5;3
3894;195;[[-4], [-3], [2]];[3, 4];0;0;2;5;3
3895;195;[[-4], [-3], [2]];[2, -1];1;0;2;5;3
3896;195;[[-4], [-3], [2]];[-1, -2];0;0;2;5;3
3897;195;[[-4], [-3], [2]];[-2, 1];0;1;2;5;3
3898;195;[[-4], [-3], [2]];[4, 1];0;1;2;5;3
3899;195;[[-4], [-3], [2]];[-5, -4];1;0;2;5;3
3900;195;[[-4], [-3], [2]];[-3, -1];1;0;2;5;3
3901;196;[[-1, -4], [3, 2]];[-1, 4];0;0;2;5;2
3902;196;[[-1, -4], [3, 2]];[-4, 3];1;0;2;5;2
3903;196;[[-1, -4], [3, 2]];[3, -1];0;0;2;5;2
3904;196;[[-1, -4], [3, 2]];[4, -1];0;0;2;5;2
3905;196;[[-1, -4], [3, 2]];[-2, 1];0;1;2;5;2
3906;196;[[-1, -4], [3, 2]];[4, 2];1;0;2;5;2
3907;196;[[-1, -4], [3, 2]];[-1, -5];0;0;2;5;2
3908;196;[[-1, -4], [3, 2]];[-3, -5];0;1;2;5;2
3909;196;[[-1, -4], [3, 2]];[-5, 3];0;0;2;5;2
3910;196;[[-1, -4], [3, 2]];[2, -1];1;0;2;5;2
3911;196;[[-1, -4], [3, 2]];[-4, -3];1;0;2;5;2
3912;196;[[-1, -4], [3, 2]];[-2, -4];1;0;2;5;2
3913;196;[[-1, -4], [3, 2]];[-3, 2];1;0;2;5;2
3914;196;[[-1, -4], [3, 2]];[-5, 4];0;0;2;5;2
3915;196;[[-1, -4], [3, 2]];[4, -3];0;1;2;5;2
3916;196;[[-1, -4], [3, 2]];[-2, 3];0;0;2;5;2
3917;196;[[-1, -4], [3, 2]];[-4, -1];1;0;2;5;2
3918;196;[[-1, -4], [3, 2]];[-1, -2];0;0;2;5;2
3919;196;[[-1, -4], [3, 2]];[2, 3];1;0;2;5;2
3920;196;[[-1, -4], [3, 2]];[-1, 2];1;0;2;5;2
3921;197;[[3, 1], [-4, 1]];[-3, 1];0;0;2;5;2
3922;197;[[3, 1], [-4, 1]];[-4, 2];1;0;2;5;2
3923;197;[[3, 1], [-4, 1]];[4, -1];0;1;2;5;2
3924;197;[[3, 1], [-4, 1]];[3, 1];1;0;2;5;2
3925;197;[[3, 1], [-4, 1]];[2, -5];0;0;2;5;2
3926;197;[[3, 1], [-4, 1]];[-4, -1];1;0;2;5;2
3927;197;[[3, 1], [-4, 1]];[-1, 4];0;1;2;5;2
3928;197;[[3, 1], [-4, 1]];[2, 3];1;0;2;5;2
3929;197;[[3, 1], [-4, 1]];[4, 2];0;0;2;5;2
3930;197;[[3, 1], [-4, 1]];[3, 2];1;0;2;5;2
3931;197;[[3, 1], [-4, 1]];[4, -3];0;0;2;5;2
3932;197;[[3, 1], [-4, 1]];[1, 2];0;0;2;5;2
3933;197;[[3, 1], [-4, 1]];[-4, -2];1;0;2;5;2
3934;197;[[3, 1], [-4, 1]];[-3, 4];0;0;2;5;2
3935;197;[[3, 1], [-4, 1]];[-2, -3];0;1;2;5;2
3936;197;[[3, 1], [-4, 1]];[-3, -5];0;0;2;5;2
3937;197;[[3, 1], [-4, 1]];[-4, 3];1;0;2;5;2
3938;197;[[3, 1], [-4, 1]];[2, -3];0;0;2;5;2
3939;197;[[3, 1], [-4, 1]];[4, -5];0;0;2;5;2
3940;197;[[3, 1], [-4, 1]];[2, -1];0;1;2;5;2
3941;198;[[2, 4], [-2]];[-5, 3];0;0;2;5;2
3942;198;[[2, 4], [-2]];[-3, -1];0;1;2;5;2
3943;198;[[2, 4], [-2]];[1, -2];1;0;2;5;2
3944;198;[[2, 4], [-2]];[3, -5];0;0;2;5;2
3945;198;[[2, 4], [-2]];[-3, -4];0;1;2;5;2
3946;198;[[2, 4], [-2]];[-3, 2];0;1;2;5;2
3947;198;[[2, 4], [-2]];[-4, 1];0;0;2;5;2
3948;198;[[2, 4], [-2]];[-4, -5];0;0;2;5;2
3949;198;[[2, 4], [-2]];[-5, -1];0;1;2;5;2
3950;198;[[2, 4], [-2]];[1, 3];0;0;2;5;2
3951;198;[[2, 4], [-2]];[-2, -5];1;0;2;5;2
3952;198;[[2, 4], [-2]];[-3, -2];1;0;2;5;2
3953;198;[[2, 4], [-2]];[4, 3];1;0;2;5;2
3954;198;[[2, 4], [-2]];[2, -1];0;1;2;5;2
3955;198;[[2, 4], [-2]];[-4, 2];0;0;2;5;2
3956;198;[[2, 4], [-2]];[4, -3];1;0;2;5;2
3957;198;[[2, 4], [-2]];[3, 2];0;0;2;5;2
3958;198;[[2, 4], [-2]];[4, -1];1;0;2;5;2
3959;198;[[2, 4], [-2]];[1, 2];0;0;2;5;2
3960;198;[[2, 4], [-2]];[1, -3];0;1;2;5;2
3961;199;[[-3], [-1], [-1, -5]];[1, 3];0;0;2;5;3
3962;199;[[-3], [-1], [-1, -5]];[-2, -3];1;0;2;5;3
3963;199;[[-3], [-1], [-1, -5]];[4, 3];0;0;2;5;3
3964;199;[[-3], [-1], [-1, -5]];[-1, -2];1;0;2;5;3
3965;199;[[-3], [-1], [-1, -5]];[2, -4];0;1;2;5;3
3966;199;[[-3], [-1], [-1, -5]];[1, -5];0;0;2;5;3
3967;199;[[-3], [-1], [-1, -5]];[-1, 3];1;0;2;5;3
3968;199;[[-3], [-1], [-1, -5]];[1, -4];0;1;2;5;3
3969;199;[[-3], [-1], [-1, -5]];[-4, 2];0;1;2;5;3
3970;199;[[-3], [-1], [-1, -5]];[-4, 3];0;1;2;5;3
3971;199;[[-3], [-1], [-1, -5]];[-2, 4];0;1;2;5;3
3972;199;[[-3], [-1], [-1, -5]];[-3, -5];1;0;2;5;3
3973;199;[[-3], [-1], [-1, -5]];[1, 2];0;0;2;5;3
3974;199;[[-3], [-1], [-1, -5]];[4, -3];1;0;2;5;3
3975;199;[[-3], [-1], [-1, -5]];[-1, -4];1;0;2;5;3
3976;199;[[-3], [-1], [-1, -5]];[3, 1];0;0;2;5;3
3977;199;[[-3], [-1], [-1, -5]];[-4, -2];0;1;2;5;3
3978;199;[[-3], [-1], [-1, -5]];[-5, -2];0;1;2;5;3
3979;199;[[-3], [-1], [-1, -5]];[3, 4];0;0;2;5;3
3980;199;[[-3], [-1], [-1, -5]];[-5, 3];0;0;2;5;3
3981;200;[[-1], [-4, -1], [4]];[2, -1];1;0;2;5;3
3982;200;[[-1], [-4, -1], [4]];[3, -4];0;0;2;5;3
3983;200;[[-1], [-4, -1], [4]];[-4, 3];0;0;2;5;3
3984;200;[[-1], [-4, -1], [4]];[-5, 1];0;0;2;5;3
3985;200;[[-1], [-4, -1], [4]];[-1, 4];1;0;2;5;3
3986;200;[[-1], [-4, -1], [4]];[-2, 4];1;0;2;5;3
3987;200;[[-1], [-4, -1], [4]];[3, 2];0;0;2;5;3
3988;200;[[-1], [-4, -1], [4]];[-1, 2];1;0;2;5;3
3989;200;[[-1], [-4, -1], [4]];[-5, -3];0;1;2;5;3
3990;200;[[-1], [-4, -1], [4]];[2, -5];0;0;2;5;3
3991;200;[[-1], [-4, -1], [4]];[3, 4];1;0;2;5;3
3992;200;[[-1], [-4, -1], [4]];[-5, 2];0;0;2;5;3
3993;200;[[-1], [-4, -1], [4]];[4, 2];1;0;2;5;3
3994;200;[[-1], [-4, -1], [4]];[4, -5];1;0;2;5;3
3995;200;[[-1], [-4, -1], [4]];[4, -3];1;0;2;5;3
3996;200;[[-1], [-4, -1], [4]];[-5, -2];0;1;2;5;3
3997;200;[[-1], [-4, -1], [4]];[1, -2];0;1;2;5;3
3998;200;[[-1], [-4, -1], [4]];[-2, 1];0;1;2;5;3
3999;200;[[-1], [-4, -1], [4]];[4, -2];1;0;2;5;3
4000;200;[[-1], [-4, -1], [4]];[-1, -5];1;0;2;5;3
4001;201;[[-1, -5], [-1]];[3, -2];0;0;2;5;2
4002;201;[[-1, -5], [-1]];[-4, -2];0;0;2;5;2
4003;201;[[-1, -5], [-1]];[4, 2];0;1;2;5;2
4004;201;[[-1, -5], [-1]];[1, -2];0;0;2;5;2
4005;201;[[-1, -5], [-1]];[3, -4];0;0;2;5;2
4006;201;[[-1, -5], [-1]];[-5, -1];1;0;2;5;2
4007;201;[[-1, -5], [-1]];[4, 3];0;1;2;5;2
4008;201;[[-1, -5], [-1]];[1, 2];0;1;2;5;2
4009;201;[[-1, -5], [-1]];[-1, -4];1;0;2;5;2
4010;201;[[-1, -5], [-1]];[1, 4];0;1;2;5;2
4011;201;[[-1, -5], [-1]];[1, -4];0;0;2;5;2
4012;201;[[-1, -5], [-1]];[2, -5];0;1;2;5;2
4013;201;[[-1, -5], [-1]];[4, 1];0;1;2;5;2
4014;201;[[-1, -5], [-1]];[-2, 4];0;1;2;5;2
4015;201;[[-1, -5], [-1]];[-2, -3];0;1;2;5;2
4016;201;[[-1, -5], [-1]];[-3, 4];0;1;2;5;2
4017;201;[[-1, -5], [-1]];[-2, -4];0;0;2;5;2
4018;201;[[-1, -5], [-1]];[-1, -5];1;0;2;5;2
4019;201;[[-1, -5], [-1]];[-1, 2];1;0;2;5;2
4020;201;[[-1, -5], [-1]];[-3, 2];0;1;2;5;2
4021;202;[[4, -5], [-2, 4]];[1, 3];0;0;2;5;2
4022;202;[[4, -5], [-2, 4]];[3, -4];0;0;2;5;2
4023;202;[[4, -5], [-2, 4]];[-5, -4];0;0;2;5;2
4024;202;[[4, -5], [-2, 4]];[-1, 2];0;1;2;5;2
4025;202;[[4, -5], [-2, 4]];[4, -5];0;1;2;5;2
4026;202;[[4, -5], [-2, 4]];[4, 2];0;1;2;5;2
4027;202;[[4, -5], [-2, 4]];[-2, -1];1;0;2;5;2
4028;202;[[4, -5], [-2, 4]];[1, -3];0;1;2;5;2
4029;202;[[4, -5], [-2, 4]];[-4, 3];0;0;2;5;2
4030;202;[[4, -5], [-2, 4]];[1, 4];0;1;2;5;2
4031;202;[[4, -5], [-2, 4]];[-2, -3];1;0;2;5;2
4032;202;[[4, -5], [-2, 4]];[-3, 1];0;1;2;5;2
4033;202;[[4, -5], [-2, 4]];[-2, 3];1;0;2;5;2
4034;202;[[4, -5], [-2, 4]];[4, -2];1;0;2;5;2
4035;202;[[4, -5], [-2, 4]];[-2, 1];1;0;2;5;2
4036;202;[[4, -5], [-2, 4]];[-1, -3];0;1;2;5;2
4037;202;[[4, -5], [-2, 4]];[-1, -2];1;0;2;5;2
4038;202;[[4, -5], [-2, 4]];[1, -5];0;0;2;5;2
4039;202;[[4, -5], [-2, 4]];[-5, -2];1;0;2;5;2
4040;202;[[4, -5], [-2, 4]];[-1, -5];0;1;2;5;2
4041;203;[[1, -2], [1, -5]];[2, 3];0;0;2;5;2
4042;203;[[1, -2], [1, -5]];[-4, -2];1;0;2;5;2
4043;203;[[1, -2], [1, -5]];[2, 4];0;0;2;5;2
4044;203;[[1, -2], [1, -5]];[-3, -5];1;0;2;5;2
4045;203;[[1, -2], [1, -5]];[4, -2];1;0;2;5;2
4046;203;[[1, -2], [1, -5]];[3, 4];0;0;2;5;2
4047;203;[[1, -2], [1, -5]];[-5, 2];1;0;2;5;2
4048;203;[[1, -2], [1, -5]];[-4, -3];0;1;2;5;2
4049;203;[[1, -2], [1, -5]];[-4, -1];0;1;2;5;2
4050;203;[[1, -2], [1, -5]];[-1, -5];1;0;2;5;2
4051;203;[[1, -2], [1, -5]];[2, -4];0;1;2;5;2
4052;203;[[1, -2], [1, -5]];[3, -5];1;0;2;5;2
4053;203;[[1, -2], [1, -5]];[-5, -2];1;0;2;5;2
4054;203;[[1, -2], [1, -5]];[-2, 3];1;0;2;5;2
4055;203;[[1, -2], [1, -5]];[1, -3];0;1;2;5;2
4056;203;[[1, -2], [1, -5]];[4, 1];0;0;2;5;2
4057;203;[[1, -2], [1, -5]];[-2, 1];1;0;2;5;2
4058;203;[[1, -2], [1, -5]];[-5, 1];1;0;2;5;2
4059;203;[[1, -2], [1, -5]];[4, -3];0;1;2;5;2
4060;203;[[1, -2], [1, -5]];[-3, -1];0;1;2;5;2
4061;204;[[-1], [-3]];[-5, 4];0;0;2;5;2
4062;204;[[-1], [-3]];[-4, -2];0;1;2;5;2
4063;204;[[-1], [-3]];[-3, -1];1;0;2;5;2
4064;204;[[-1], [-3]];[3, 1];0;0;2;5;2
4065;204;[[-1], [-3]];[2, 4];0;0;2;5;2
4066;204;[[-1], [-3]];[3, -5];0;0;2;5;2
4067;204;[[-1], [-3]];[-5, -3];1;0;2;5;2
4068;204;[[-1], [-3]];[-2, -4];0;1;2;5;2
4069;204;[[-1], [-3]];[1, -3];1;0;2;5;2
4070;204;[[-1], [-3]];[2, 3];0;0;2;5;2
4071;204;[[-1], [-3]];[1, -2];0;1;2;5;2
4072;204;[[-1], [-3]];[4, -2];0;1;2;5;2
4073;204;[[-1], [-3]];[2, -1];1;0;2;5;2
4074;204;[[-1], [-3]];[3, -2];0;1;2;5;2
4075;204;[[-1], [-3]];[-3, -2];1;0;2;5;2
4076;204;[[-1], [-3]];[-1, -4];1;0;2;5;2
4077;204;[[-1], [-3]];[-3, -4];1;0;2;5;2
4078;204;[[-1], [-3]];[1, -4];0;1;2;5;2
4079;204;[[-1], [-3]];[-3, 1];1;0;2;5;2
4080;204;[[-1], [-3]];[-1, 4];1;0;2;5;2
4081;205;[[-1], [-3]];[-2, 1];0;0;2;5;2
4082;205;[[-1], [-3]];[-2, 4];0;0;2;5;2
4083;205;[[-1], [-3]];[3, -4];0;1;2;5;2
4084;205;[[-1], [-3]];[-2, -4];0;1;2;5;2
4085;205;[[-1], [-3]];[-3, -1];1;0;2;5;2
4086;205;[[-1], [-3]];[-4, -1];1;0;2;5;2
4087;205;[[-1], [-3]];[-2, -3];1;0;2;5;2
4088;205;[[-1], [-3]];[-3, 2];1;0;2;5;2
4089;205;[[-1], [-3]];[-5, -2];0;0;2;5;2
4090;205;[[-1], [-3]];[-4, -3];1;0;2;5;2
4091;205;[[-1], [-3]];[-1, -2];1;0;2;5;2
4092;205;[[-1], [-3]];[-5, 3];0;0;2;5;2
4093;205;[[-1], [-3]];[1, 4];0;0;2;5;2
4094;205;[[-1], [-3]];[-1, 4];1;0;2;5;2
4095;205;[[-1], [-3]];[-3, -5];1;0;2;5;2
4096;205;[[-1], [-3]];[-4, 3];0;1;2;5;2
4097;205;[[-1], [-3]];[3, -2];0;0;2;5;2
4098;205;[[-1], [-3]];[-4, 2];0;1;2;5;2
4099;205;[[-1], [-3]];[-5, -3];1;0;2;5;2
4100;205;[[-1], [-3]];[-1, -3];1;0;2;5;2
4101;206;[[-1, -4], [-3, -5]];[1, 2];0;0;2;5;2
4102;206;[[-1, -4], [-3, -5]];[-4, -1];1;0;2;5;2
4103;206;[[-1, -4], [-3, -5]];[-2, 3];0;1;2;5;2
4104;206;[[-1, -4], [-3, -5]];[-1, -3];0;1;2;5;2
4105;206;[[-1, -4], [-3, -5]];[4, -1];0;1;2;5;2
4106;206;[[-1, -4], [-3, -5]];[2, -5];1;0;2;5;2
4107;206;[[-1, -4], [-3, -5]];[-4, -3];1;0;2;5;2
4108;206;[[-1, -4], [-3, -5]];[-3, -1];0;1;2;5;2
4109;206;[[-1, -4], [-3, -5]];[-5, 1];1;0;2;5;2
4110;206;[[-1, -4], [-3, -5]];[1, -2];0;1;2;5;2
4111;206;[[-1, -4], [-3, -5]];[2, -3];0;0;2;5;2
4112;206;[[-1, -4], [-3, -5]];[-2, -1];0;1;2;5;2
4113;206;[[-1, -4], [-3, -5]];[-1, 3];0;1;2;5;2
4114;206;[[-1, -4], [-3, -5]];[2, -1];0;1;2;5;2
4115;206;[[-1, -4], [-3, -5]];[-1, -5];1;0;2;5;2
4116;206;[[-1, -4], [-3, -5]];[-1, -4];1;0;2;5;2
4117;206;[[-1, -4], [-3, -5]];[1, 4];0;0;2;5;2
4118;206;[[-1, -4], [-3, -5]];[-4, -2];1;0;2;5;2
4119;206;[[-1, -4], [-3, -5]];[-3, -4];1;0;2;5;2
4120;206;[[-1, -4], [-3, -5]];[1, -4];1;0;2;5;2
4121;207;[[-5], [-1, -2]];[-1, -5];1;0;2;5;2
4122;207;[[-5], [-1, -2]];[-5, 4];1;0;2;5;2
4123;207;[[-5], [-1, -2]];[2, -5];1;0;2;5;2
4124;207;[[-5], [-1, -2]];[-1, -3];0;0;2;5;2
4125;207;[[-5], [-1, -2]];[-2, 4];1;0;2;5;2
4126;207;[[-5], [-1, -2]];[2, -4];0;0;2;5;2
4127;207;[[-5], [-1, -2]];[3, -2];1;0;2;5;2
4128;207;[[-5], [-1, -2]];[3, 1];0;1;2;5;2
4129;207;[[-5], [-1, -2]];[1, -4];0;1;2;5;2
4130;207;[[-5], [-1, -2]];[1, 2];0;1;2;5;2
4131;207;[[-5], [-1, -2]];[-3, 2];0;0;2;5;2
4132;207;[[-5], [-1, -2]];[4, -5];1;0;2;5;2
4133;207;[[-5], [-1, -2]];[-5, 1];1;0;2;5;2
4134;207;[[-5], [-1, -2]];[3, 2];0;1;2;5;2
4135;207;[[-5], [-1, -2]];[4, -1];0;1;2;5;2
4136;207;[[-5], [-1, -2]];[-5, -2];1;0;2;5;2
4137;207;[[-5], [-1, -2]];[2, 4];0;1;2;5;2
4138;207;[[-5], [-1, -2]];[1, -5];1;0;2;5;2
4139;207;[[-5], [-1, -2]];[-4, 3];0;1;2;5;2
4140;207;[[-5], [-1, -2]];[-2, 3];1;0;2;5;2
4141;208;[[1], [3, 4], [4]];[-2, -4];0;0;2;5;3
4142;208;[[1], [3, 4], [4]];[-5, 4];1;0;2;5;3
4143;208;[[1], [3, 4], [4]];[1, -5];1;0;2;5;3
4144;208;[[1], [3, 4], [4]];[-2, 3];0;0;2;5;3
4145;208;[[1], [3, 4], [4]];[-1, -2];0;0;2;5;3
