id_set;clauses;k_sat;n_var;num_clauses
2465;[[-1, 3], [-4], [-5, 3]];2;5;3
2466;[[-5, 3], [1, 2], [1, -5]];2;5;3
2467;[[1], [2]];2;5;2
2468;[[3], [-5], [1]];2;5;3
2469;[[-1, 3], [-2]];2;5;2
2470;[[-1, 2], [-4]];2;5;2
2471;[[1, -2], [2]];2;5;2
2472;[[4, 3], [-5]];2;5;2
2473;[[-2], [-4]];2;5;2
2474;[[2], [-3, -4], [-4]];2;5;3
2475;[[1, -2], [-2, -5], [3]];2;5;3
2476;[[3, 4], [2, -5]];2;5;2
2477;[[-3], [4, -2]];2;5;2
2478;[[4, -2], [-2, 4], [-3]];2;5;3
2479;[[3], [-1, -5]];2;5;2
2480;[[1], [2], [3, 4]];2;5;3
2481;[[-2, -5], [-2]];2;5;2
2482;[[-4, 1], [-4]];2;5;2
2483;[[2], [-5]];2;5;2
2484;[[-3], [-2, -5]];2;5;2
2485;[[-4, 1], [-4], [-5]];2;5;3
2486;[[-3], [4, 2]];2;5;2
2487;[[-2], [4]];2;5;2
2488;[[-3, 2], [1], [4, -1]];2;5;3
2489;[[-3], [-2], [3, 1]];2;5;3
2490;[[-3], [-4], [-2]];2;5;3
2491;[[-4], [-5]];2;5;2
2492;[[3], [2, 1]];2;5;2
2493;[[3], [4], [-5]];2;5;3
2494;[[2, -4], [3, -2], [4, 3]];2;5;3
2495;[[2], [-5], [-1]];2;5;3
2496;[[4, -2], [4], [2, 3]];2;5;3
2497;[[-5, -2], [2, -1]];2;5;2
2498;[[-2], [-4, 1]];2;5;2
2499;[[1, -2], [-1], [4]];2;5;3
2500;[[1, 2], [2], [-3, -5]];2;5;3
2501;[[-5, 3], [-3], [-4]];2;5;3
2502;[[1], [-4]];2;5;2
2503;[[4, 3], [-4, -5], [-1]];2;5;3
2504;[[-4, -5], [4, 3], [-3]];2;5;3
2505;[[3, -1], [-5]];2;5;2
2506;[[-4], [-4, -2], [2]];2;5;3
2507;[[-3, -5], [3]];2;5;2
2508;[[1], [-4], [2]];2;5;3
2509;[[-5], [-4, 2], [-2]];2;5;3
2510;[[4, 2], [4, 3]];2;5;2
2511;[[4], [-3]];2;5;2
2512;[[-5, -4], [2]];2;5;2
2513;[[-3, 2], [-1, -2], [-4]];2;5;3
2514;[[-4], [2]];2;5;2
2515;[[3, 4], [-4], [1]];2;5;3
2516;[[-1, 3], [3], [-4, -3]];2;5;3
2517;[[-3, -1], [2, 4], [-2, 4]];2;5;3
2518;[[3, -1], [4, -2], [-4, -1]];2;5;3
2519;[[-4], [1, -3], [-1, -3]];2;5;3
2520;[[-2, 1], [2], [-5]];2;5;3
2521;[[-4, -1], [-1, -2], [2, -3]];2;5;3
2522;[[-2, -4], [-2, -3], [-3, 4]];2;5;3
2523;[[3, 2], [-5, 4]];2;5;2
2524;[[3, 2], [2, -3]];2;5;2
2525;[[-3], [1, -4], [2]];2;5;3
2526;[[-1], [3, -2]];2;5;2
2527;[[-2], [-5, 2], [-3]];2;5;3
2528;[[1, -2], [1], [-3, -1]];2;5;3
2529;[[-4], [1]];2;5;2
2530;[[1], [3]];2;5;2
2531;[[4], [-2]];2;5;2
2532;[[4, -2], [-1, 3]];2;5;2
2533;[[-4], [3], [-3, -4]];2;5;3
2534;[[-4, -1], [1], [3, -5]];2;5;3
2535;[[2], [-4], [1]];2;5;3
2536;[[4], [1, 3]];2;5;2
2537;[[-3, -1], [-3], [-1, -4]];2;5;3
2538;[[-2], [3, -2]];2;5;2
2539;[[-2], [4, 1], [-3, -2]];2;5;3
2540;[[-4], [3, -1]];2;5;2
2541;[[4, -2], [2, -3], [2, -5]];2;5;3
2542;[[2, -3], [3, -1], [-3, 2]];2;5;3
2543;[[3], [-5], [3, -4]];2;5;3
2544;[[2], [4]];2;5;2
2545;[[-4], [-5]];2;5;2
2546;[[2, 4], [-5, 2]];2;5;2
2547;[[3], [1]];2;5;2
2548;[[3], [2], [-4]];2;5;3
2549;[[-2], [3], [1, -5]];2;5;3
2550;[[2], [-3, -4], [3]];2;5;3
2551;[[3, 1], [-2]];2;5;2
2552;[[4], [-1], [-5, -1]];2;5;3
2553;[[-5, 2], [2]];2;5;2
2554;[[1, 4], [-5]];2;5;2
2555;[[-2, 1], [4, -3]];2;5;2
2556;[[3], [2], [1]];2;5;3
2557;[[-2], [-2, 1]];2;5;2
2558;[[-2], [3, -4]];2;5;2
2559;[[-1], [-1, 3]];2;5;2
2560;[[-3], [-4, 2], [-4]];2;5;3
2561;[[3], [3, -2]];2;5;2
2562;[[-1, -5], [-5, -3], [4]];2;5;3
2563;[[4, 2], [-4], [-1]];2;5;3
2564;[[4, -5], [-1], [-5, 3]];2;5;3
2565;[[-5], [-4, 1]];2;5;2
2566;[[3, 4], [2], [1]];2;5;3
2567;[[4], [-5, 4], [-5]];2;5;3
2568;[[3, -1], [-5], [-4, -2]];2;5;3
2569;[[-4, -2], [-1, -4], [4, 2]];2;5;3
2570;[[3, -4], [-5, -2]];2;5;2
2571;[[4, -2], [-5, 1]];2;5;2
2572;[[2], [3, 2]];2;5;2
2573;[[-1], [-3]];2;5;2
2574;[[-4, 2], [4]];2;5;2
2575;[[-4], [1], [-5]];2;5;3
2576;[[4, 1], [-4], [-5, -2]];2;5;3
2577;[[3, -5], [1]];2;5;2
2578;[[-1], [2, 3]];2;5;2
2579;[[-2], [1, -2]];2;5;2
2580;[[4], [-1, -4], [-1]];2;5;3
2581;[[3], [-4], [-5, -4]];2;5;3
2582;[[-5], [2], [-1]];2;5;3
2583;[[-3], [1, -5], [2]];2;5;3
2584;[[1], [-2, 4], [1, -5]];2;5;3
2585;[[1, -3], [-2], [3]];2;5;3
2586;[[-3], [4], [4, -1]];2;5;3
2587;[[-5, 3], [-4, -2]];2;5;2
2588;[[-2], [-4]];2;5;2
2589;[[4], [-1, -2]];2;5;2
2590;[[4, -3], [-5, 2]];2;5;2
2591;[[-2], [-3, 1]];2;5;2
2592;[[-5], [2, 4], [4, -1]];2;5;3
2593;[[-3, 2], [4], [3, -5]];2;5;3
2594;[[1, 4], [4]];2;5;2
2595;[[-2], [2, -1], [-3]];2;5;3
2596;[[3], [4], [-2]];2;5;3
2597;[[-2, 1], [-4, -2]];2;5;2
2598;[[1, 2], [-3], [-3, -4]];2;5;3
2599;[[-2, -3], [-1, -5]];2;5;2
2600;[[-1, 2], [-5]];2;5;2
2601;[[1], [-5, -3], [4, 2]];2;5;3
2602;[[2, 4], [1, -3], [2, 3]];2;5;3
2603;[[4], [3, -5]];2;5;2
2604;[[4, -5], [-2]];2;5;2
2605;[[-3], [-4], [-1, -3]];2;5;3
2606;[[-4], [-3, 1], [1, 3]];2;5;3
2607;[[3], [-2, 1]];2;5;2
2608;[[4], [3, 1]];2;5;2
2609;[[1, -3], [-2]];2;5;2
2610;[[-4, 2], [2, 1], [4]];2;5;3
2611;[[-1], [-2, 3]];2;5;2
2612;[[-4], [-5, -4], [-3]];2;5;3
2613;[[-4, 1], [3, -2]];2;5;2
2614;[[2, -4], [2, 4], [2, 3]];2;5;3
2615;[[2], [4], [4, -2]];2;5;3
2616;[[-1, 4], [4]];2;5;2
2617;[[-2, -4], [-3], [4]];2;5;3
2618;[[3], [-4, -1], [3, 4]];2;5;3
2619;[[2, 4], [3], [1]];2;5;3
2620;[[-1], [-3, -4], [1, 4]];2;5;3
2621;[[3, -1], [-4]];2;5;2
2622;[[-2, 4], [1], [2]];2;5;3
2623;[[1], [4]];2;5;2
2624;[[-1], [-1, 4], [-2, 4]];2;5;3
2625;[[-3], [1, 2]];2;5;2
2626;[[-4], [-1, -4]];2;5;2
2627;[[-1], [-1, 2]];2;5;2
2628;[[2, -5], [4, -5]];2;5;2
2629;[[3], [-5, 2], [-2]];2;5;3
2630;[[2, -5], [1, 2]];2;5;2
2631;[[-4], [-1, 2]];2;5;2
2632;[[-1], [3]];2;5;2
2633;[[-1, -5], [1, 3], [-3]];2;5;3
2634;[[3], [4]];2;5;2
2635;[[-3], [-1]];2;5;2
2636;[[4, 3], [3, -1]];2;5;2
2637;[[4, -3], [-5], [-3]];2;5;3
2638;[[3], [-5]];2;5;2
2639;[[-2, -5], [1], [4, -5]];2;5;3
2640;[[1], [-3, -4], [-1, 4]];2;5;3
2641;[[-3], [2, 1], [-1, -4]];2;5;3
2642;[[1], [-2], [-3, 1]];2;5;3
2643;[[-1, 3], [-4, -1]];2;5;2
2644;[[3], [2, -3]];2;5;2
2645;[[2], [3, 2], [-2, 3]];2;5;3
2646;[[2, -1], [1]];2;5;2
2647;[[1, 3], [-4]];2;5;2
2648;[[-1, -3], [-2, -1], [-1]];2;5;3
2649;[[-4], [3, -5]];2;5;2
2650;[[-2, -3], [-1], [-3, -1]];2;5;3
2651;[[-5], [-3]];2;5;2
2652;[[3, 1], [-5, 4], [4, -5]];2;5;3
2653;[[-1, -5], [-2], [-5]];2;5;3
2654;[[3, 2], [-5, -4]];2;5;2
2655;[[-5, 1], [3, -5], [-3, 4]];2;5;3
2656;[[4, -1], [-1], [-1, -2]];2;5;3
2657;[[4], [-1, -2], [2]];2;5;3
2658;[[4], [3], [-5]];2;5;3
2659;[[4], [-1], [-3, -1]];2;5;3
2660;[[2], [-4], [-1]];2;5;3
2661;[[-1], [-2], [-4, -3]];2;5;3
2662;[[-3, -5], [3, 4], [-3, -2]];2;5;3
2663;[[-2, 4], [3, 4], [-1]];2;5;3
2664;[[-4], [3, 4], [1, -3]];2;5;3
2665;[[-5, 1], [1, 3]];2;5;2
2666;[[-4, -1], [-3]];2;5;2
2667;[[-5, -3], [1], [3]];2;5;3
2668;[[-3], [-2], [-5, 3]];2;5;3
2669;[[1], [-2, -5]];2;5;2
2670;[[-3, -2], [2, -1], [4, 3]];2;5;3
2671;[[-3], [-2], [4, -3]];2;5;3
2672;[[2, -5], [-3]];2;5;2
2673;[[1, -3], [-1]];2;5;2
2674;[[-3, 2], [4, 3], [-3]];2;5;3
2675;[[3, 2], [1, 2]];2;5;2
2676;[[-4, -1], [1], [-2]];2;5;3
2677;[[-4], [1], [2]];2;5;3
2678;[[-1], [-3]];2;5;2
2679;[[-1], [-1, 4]];2;5;2
2680;[[1], [-3, 2]];2;5;2
2681;[[1, -4], [4, 2], [-2, 1]];2;5;3
2682;[[2], [-1], [3, -4]];2;5;3
2683;[[-1, -5], [1]];2;5;2
2684;[[2, -1], [-1, -3], [-5, -1]];2;5;3
2685;[[4], [2]];2;5;2
2686;[[4], [1]];2;5;2
2687;[[-4, 3], [-5, -3], [1, 4]];2;5;3
2688;[[1], [-5, -2], [3]];2;5;3
2689;[[-2, 3], [1]];2;5;2
2690;[[-2], [-2, -5], [-5, -2]];2;5;3
2691;[[-3], [-5], [-2]];2;5;3
2692;[[-3, 2], [-2, 1]];2;5;2
2693;[[3], [1, 4], [4, -1]];2;5;3
2694;[[-5], [1, -5], [-2]];2;5;3
2695;[[2, 3], [-3, 1]];2;5;2
2696;[[1], [4, -1], [-4, -5]];2;5;3
2697;[[3, -1], [-3, 4], [-5]];2;5;3
2698;[[1, -5], [-4], [2]];2;5;3
2699;[[-2], [3]];2;5;2
2700;[[3, -4], [-4]];2;5;2
2701;[[-5], [4]];2;5;2
2702;[[4, -3], [3]];2;5;2
2703;[[1], [-3], [-5]];2;5;3
2704;[[-1, 2], [-2], [-3]];2;5;3
2705;[[3], [4]];2;5;2
2706;[[-2, 1], [4], [4, 2]];2;5;3
2707;[[-4, -1], [-3, -1], [-3, -2]];2;5;3
2708;[[-3, -1], [-4, -1], [3]];2;5;3
2709;[[-2, -3], [-4], [-5]];2;5;3
2710;[[4], [2, -5], [1, -2]];2;5;3
2711;[[1], [2], [-5]];2;5;3
2712;[[-3], [-2, 4], [2, -1]];2;5;3
2713;[[4], [2, -5]];2;5;2
2714;[[-4], [-2, -3], [1]];2;5;3
2715;[[-5], [1, -5]];2;5;2
2716;[[-5, -2], [-5]];2;5;2
2717;[[-5], [-2], [-5, -2]];2;5;3
2718;[[2], [-2, -1]];2;5;2
2719;[[-3], [2, 1]];2;5;2
2720;[[-5], [-4]];2;5;2
2721;[[-5, 4], [-2], [2, -1]];2;5;3
2722;[[4, 3], [-1, -3], [-4]];2;5;3
2723;[[3, 1], [1, -4]];2;5;2
2724;[[-1], [4]];2;5;2
2725;[[-4, 3], [-2, -3], [2]];2;5;3
2726;[[2, 3], [-3], [3, -4]];2;5;3
2727;[[1, -4], [-1]];2;5;2
2728;[[2, 3], [2, -5]];2;5;2
2729;[[-5], [1, 2], [-5, -3]];2;5;3
2730;[[-1], [-3]];2;5;2
2731;[[4], [4, -1]];2;5;2
2732;[[-5, 3], [-3], [-4]];2;5;3
2733;[[-5], [-3, -2], [-4, 1]];2;5;3
2734;[[1], [-1, 2], [4]];2;5;3
2735;[[-1, -2], [-2, 1], [4, 1]];2;5;3
2736;[[-1, -2], [-3, 4], [-4, -1]];2;5;3
2737;[[2, 3], [-1]];2;5;2
2738;[[-1, -2], [-1, -4]];2;5;2
2739;[[-5], [1], [-2]];2;5;3
2740;[[-3], [-1], [-4, 1]];2;5;3
2741;[[-2, -4], [-1]];2;5;2
2742;[[-1, -4], [2]];2;5;2
2743;[[-2, -5], [2]];2;5;2
2744;[[-3], [-2], [-4]];2;5;3
2745;[[3], [1, 2], [2]];2;5;3
2746;[[-2], [1], [4, 1]];2;5;3
2747;[[2, -1], [2]];2;5;2
2748;[[2], [-2, -4]];2;5;2
2749;[[-1, -5], [-3]];2;5;2
2750;[[-5, -1], [3, 2]];2;5;2
2751;[[-3, -5], [-3], [3, -4]];2;5;3
2752;[[-1, 2], [-4], [2]];2;5;3
2753;[[1], [-3]];2;5;2
2754;[[-2], [-5], [-3, 1]];2;5;3
2755;[[2], [-4, -5], [4]];2;5;3
2756;[[1], [3], [-2]];2;5;3
2757;[[-5], [-1, 4], [4]];2;5;3
2758;[[-3, -1], [4, 2], [2, -4]];2;5;3
2759;[[-1, 2], [-5]];2;5;2
2760;[[-2, -3], [-3, -4], [3, -4]];2;5;3
2761;[[-3, 4], [2, -4], [-5]];2;5;3
2762;[[4, -1], [-5], [2]];2;5;3
2763;[[3], [-1, 3], [4]];2;5;3
2764;[[1], [4, 3], [-2]];2;5;3
2765;[[-3, -4], [1], [-3]];2;5;3
2766;[[-4], [-2]];2;5;2
2767;[[1], [-2, 1]];2;5;2
2768;[[-3], [-2, -5]];2;5;2
2769;[[4, -1], [1, 2], [-3]];2;5;3
2770;[[4], [-2, 3], [-1]];2;5;3
2771;[[1], [4, -2], [-2, -1]];2;5;3
2772;[[-1], [-3, -1], [4]];2;5;3
2773;[[-4], [-1, 4], [2, -5]];2;5;3
2774;[[-4], [2, -4]];2;5;2
2775;[[1], [-5]];2;5;2
2776;[[-1, -5], [-3, 1]];2;5;2
2777;[[-3, -4], [-1, 2], [-5]];2;5;3
2778;[[-4], [2]];2;5;2
2779;[[4, 1], [2, 1], [-2, 4]];2;5;3
2780;[[-4], [3, -1], [-2]];2;5;3
2781;[[-4, -1], [4], [-5, 3]];2;5;3
2782;[[4], [-3, -1], [-5]];2;5;3
2783;[[-2], [-2, 3], [-1]];2;5;3
2784;[[-4], [-3, -1]];2;5;2
2785;[[-1, -3], [2, 1]];2;5;2
2786;[[2], [-5]];2;5;2
2787;[[-4, -5], [-2], [3]];2;5;3
2788;[[-2], [1]];2;5;2
2789;[[3, -4], [-2, 1], [-3]];2;5;3
2790;[[-2, 4], [4], [-3]];2;5;3
2791;[[-4], [-1, -3], [2]];2;5;3
2792;[[-2], [3], [3, -4]];2;5;3
2793;[[-3, 4], [4, -5], [2]];2;5;3
2794;[[2, 3], [4, 1], [4, 3]];2;5;3
2795;[[-1, 4], [2, -5]];2;5;2
2796;[[3], [2, 3], [4, -3]];2;5;3
2797;[[-3, 1], [-5, -3]];2;5;2
2798;[[2, 1], [4]];2;5;2
2799;[[3, -1], [4, -3]];2;5;2
2800;[[-2], [-2, -4]];2;5;2
2801;[[-3], [-4], [1]];2;5;3
2802;[[-3], [-2, -4], [-1]];2;5;3
2803;[[-1], [-4, -3]];2;5;2
2804;[[4], [4, -2]];2;5;2
2805;[[-4], [-4, -5]];2;5;2
2806;[[-2, 4], [-4], [-1, -2]];2;5;3
2807;[[3, -1], [-5], [-2, 1]];2;5;3
2808;[[-2], [-1], [-2, 1]];2;5;3
2809;[[-2, -1], [-2]];2;5;2
2810;[[-3, -4], [3, -1]];2;5;2
2811;[[-4], [-1, 3]];2;5;2
2812;[[-4], [-1], [3, 4]];2;5;3
2813;[[1], [-4]];2;5;2
2814;[[1, 4], [4, 1], [-1]];2;5;3
2815;[[-2, -1], [4]];2;5;2
2816;[[4], [-3], [2, -4]];2;5;3
2817;[[-1, 2], [1]];2;5;2
2818;[[-2, -1], [3, -2]];2;5;2
2819;[[3, -5], [-2, -4], [-5, -4]];2;5;3
2820;[[-2, -4], [1, -4]];2;5;2
2821;[[3], [1, -4]];2;5;2
2822;[[-3], [4, -3]];2;5;2
2823;[[-5], [4, 1], [1, -4]];2;5;3
2824;[[-4, -1], [3], [-5]];2;5;3
2825;[[2, 1], [-3, 2]];2;5;2
2826;[[4, -5], [-2], [-3, 4]];2;5;3
2827;[[-1, -3], [3, -2], [-4, 1]];2;5;3
2828;[[3], [-1]];2;5;2
2829;[[1], [-5, 4]];2;5;2
2830;[[-1, -5], [-1]];2;5;2
2831;[[-4], [-3, -2]];2;5;2
2832;[[-4], [-2]];2;5;2
2833;[[-5], [-3, -2], [-3, -4]];2;5;3
2834;[[4, 2], [4], [3, -5]];2;5;3
2835;[[2], [-3], [-5, 1]];2;5;3
2836;[[-4], [4, 3], [1, -3]];2;5;3
2837;[[-5, -3], [2]];2;5;2
2838;[[4], [2], [-5, -4]];2;5;3
2839;[[3], [-1], [-2, 4]];2;5;3
2840;[[-2], [-4, 3], [-1]];2;5;3
2841;[[-5], [-2, -4]];2;5;2
2842;[[-4, -2], [3], [2, 1]];2;5;3
2843;[[2, 4], [-4, -5], [2]];2;5;3
2844;[[-4, 3], [-1]];2;5;2
2845;[[3, -5], [-2, 3], [1, 2]];2;5;3
2846;[[3], [4]];2;5;2
2847;[[-4, 3], [3, -1], [4]];2;5;3
2848;[[-3, 1], [-3, -5]];2;5;2
2849;[[-3], [1, -5], [4, 1]];2;5;3
2850;[[2], [-5, 3]];2;5;2
2851;[[-1, -2], [-1], [-3]];2;5;3
2852;[[3], [4, -3]];2;5;2
2853;[[-5, -3], [-2], [-4, -5]];2;5;3
2854;[[-3], [-5]];2;5;2
2855;[[-5, 2], [-3, -4]];2;5;2
2856;[[1], [1, 2], [-2]];2;5;3
2857;[[-2, -1], [-4]];2;5;2
2858;[[1], [-1, -3], [-4]];2;5;3
2859;[[-3], [-1, -3], [-4]];2;5;3
2860;[[2], [4], [3, 2]];2;5;3
2861;[[1], [3], [-4]];2;5;3
2862;[[-4, -2], [2], [-5]];2;5;3
2863;[[-3], [3, -5], [2, -4]];2;5;3
2864;[[4], [-1], [2, 4]];2;5;3
2865;[[4, -1], [3]];2;5;2
2866;[[2], [-4], [-3, -2]];2;5;3
2867;[[-4, 2], [-2]];2;5;2
2868;[[-5], [-3, -1]];2;5;2
2869;[[2], [-2, -1], [-5]];2;5;3
2870;[[2], [4]];2;5;2
2871;[[-2, -3], [-4, 2], [3]];2;5;3
2872;[[-2, -4], [-3, 2]];2;5;2
2873;[[4, 3], [3], [-4]];2;5;3
2874;[[1, -4], [3, 2], [-5]];2;5;3
2875;[[-5], [-3], [4]];2;5;3
2876;[[1], [-4, -5]];2;5;2
2877;[[1], [3, -1], [2]];2;5;3
2878;[[-3, -1], [-2], [4]];2;5;3
2879;[[3, 2], [-1, -3], [1]];2;5;3
2880;[[-2], [4], [1, -5]];2;5;3
2881;[[1], [-1, -5], [2, -3]];2;5;3
2882;[[2], [3, 4], [3]];2;5;3
2883;[[-3], [1]];2;5;2
2884;[[-4, -1], [1, 2]];2;5;2
2885;[[-5, 4], [3, -4], [-4]];2;5;3
2886;[[1, -2], [-4, 2]];2;5;2
2887;[[3, -2], [1, 3]];2;5;2
2888;[[-3, -1], [3]];2;5;2
2889;[[1], [4, -5], [-3, -4]];2;5;3
2890;[[-5, 3], [4], [3, -1]];2;5;3
2891;[[2, 1], [-1]];2;5;2
2892;[[-5, -3], [4, -1], [4]];2;5;3
2893;[[-1, -2], [4, 2]];2;5;2
2894;[[-5, 4], [-1, -5], [-2]];2;5;3
2895;[[-5, -4], [-3]];2;5;2
2896;[[-1, -3], [4, -5], [-2]];2;5;3
2897;[[-3, 2], [4]];2;5;2
2898;[[-3, -1], [1]];2;5;2
2899;[[-5], [1, -2]];2;5;2
2900;[[-1, -3], [-3], [-5]];2;5;3
2901;[[-1], [-2]];2;5;2
2902;[[-4, -3], [-4, -2], [-3, -4]];2;5;3
2903;[[-1, 3], [-5]];2;5;2
2904;[[-1], [-4]];2;5;2
2905;[[-1, 3], [4], [-1, 2]];2;5;3
2906;[[4, -2], [-3], [2]];2;5;3
2907;[[-3, -1], [-1], [4]];2;5;3
2908;[[-2, -1], [-2]];2;5;2
2909;[[2], [4], [2, -4]];2;5;3
2910;[[4], [2, -3]];2;5;2
2911;[[1], [-4], [1, -4]];2;5;3
2912;[[-5, -4], [1, -5]];2;5;2
2913;[[4, -2], [2, 3]];2;5;2
2914;[[-2, -1], [-1], [-4, 2]];2;5;3
2915;[[-1, -5], [2], [2, 3]];2;5;3
2916;[[4], [1, -5]];2;5;2
2917;[[2, 4], [-1, -5], [-1]];2;5;3
2918;[[-5], [-4, -1]];2;5;2
2919;[[-3, -2], [-1], [-2]];2;5;3
2920;[[4, -2], [1]];2;5;2
2921;[[4], [-5]];2;5;2
2922;[[4], [-5]];2;5;2
2923;[[-1], [2, 1]];2;5;2
2924;[[-4], [-4, -3]];2;5;2
2925;[[-3], [-2]];2;5;2
2926;[[-2, -3], [2]];2;5;2
2927;[[-5], [-4]];2;5;2
2928;[[-3, 1], [-4, -3]];2;5;2
2929;[[2], [-4, 1]];2;5;2
2930;[[-5], [-1], [-1, 4]];2;5;3
2931;[[-4], [1]];2;5;2
2932;[[1], [2, -5]];2;5;2
2933;[[4, -2], [-4, 3], [3, -4]];2;5;3
2934;[[1], [3]];2;5;2
2935;[[4, 3], [-5], [-3, -4]];2;5;3
2936;[[4], [3, -2]];2;5;2
2937;[[1], [1, -2], [-1, -4]];2;5;3
2938;[[2, -3], [4, -3]];2;5;2
2939;[[-3], [-2, -4]];2;5;2
2940;[[-2], [-5, -3]];2;5;2
2941;[[-5], [-4], [-1, -2]];2;5;3
2942;[[-4, -1], [-3, 2], [2]];2;5;3
2943;[[4, 3], [-1], [-5, 3]];2;5;3
2944;[[-3, -4], [-2, 4]];2;5;2
2945;[[-5, -3], [1, 4]];2;5;2
2946;[[4], [1, -3]];2;5;2
2947;[[2], [-1, 3], [3, -5]];2;5;3
2948;[[-2], [3, 1], [4]];2;5;3
2949;[[4, 1], [1]];2;5;2
2950;[[3, 2], [-1, -2]];2;5;2
2951;[[4, -1], [-4, 3], [-2, 1]];2;5;3
2952;[[-2, -5], [-2, -1], [2, 4]];2;5;3
2953;[[3, 1], [-5, -3]];2;5;2
2954;[[-2, 3], [-3, 1]];2;5;2
2955;[[2], [1], [-3]];2;5;3
2956;[[4], [-3], [1, 2]];2;5;3
2957;[[-3], [-2, 3], [-4, 3]];2;5;3
2958;[[4, -2], [-4]];2;5;2
2959;[[-5], [4]];2;5;2
2960;[[4], [-2]];2;5;2
2961;[[1], [3], [-5, -3]];2;5;3
2962;[[1, -2], [1]];2;5;2
2963;[[-2], [4, -2], [-5]];2;5;3
2964;[[-5, 4], [-1], [-3]];2;5;3
2965;[[-3, 4], [1, -3], [1, 4]];2;5;3
2966;[[-4], [-2, -4]];2;5;2
2967;[[3, 1], [-2, -3], [3]];2;5;3
2968;[[-2], [-4, -3]];2;5;2
2969;[[1], [-3], [4]];2;5;3
2970;[[-1, -3], [-3], [-1, -2]];2;5;3
2971;[[-5], [4]];2;5;2
2972;[[-4, -3], [3, 2]];2;5;2
2973;[[-1, 4], [-3, -2], [-5, -4]];2;5;3
2974;[[3], [-2]];2;5;2
2975;[[-1, -3], [-2], [3, 2]];2;5;3
2976;[[3], [-1, -3], [2]];2;5;3
2977;[[-5], [-2]];2;5;2
2978;[[1, -5], [4, -1]];2;5;2
2979;[[3], [2]];2;5;2
2980;[[4, -1], [2]];2;5;2
2981;[[-5], [2, 3]];2;5;2
2982;[[2, -4], [3, -4]];2;5;2
2983;[[4, 2], [-3, -2]];2;5;2
2984;[[3], [-2, -5], [-4]];2;5;3
2985;[[3], [-5]];2;5;2
2986;[[1], [-3], [-2]];2;5;3
2987;[[-4, -2], [-1], [-2]];2;5;3
2988;[[-5], [1], [-2, 3]];2;5;3
2989;[[1], [-4]];2;5;2
2990;[[-3], [-5, -4]];2;5;2
2991;[[-2, 3], [-1]];2;5;2
2992;[[-2], [-4, -5], [3]];2;5;3
2993;[[-1], [-5, 4], [-5]];2;5;3
2994;[[-4], [-2], [-1, 3]];2;5;3
2995;[[4], [1], [-3]];2;5;3
2996;[[1, 3], [1, 2], [2]];2;5;3
2997;[[-1], [3]];2;5;2
2998;[[1], [3, -2], [4]];2;5;3
2999;[[-3], [-2]];2;5;2
3000;[[-3, -4], [3], [2]];2;5;3
3001;[[1], [-3, -4]];2;5;2
3002;[[-2, 3], [-5], [-2, -3]];2;5;3
3003;[[2], [4]];2;5;2
3004;[[-2, 1], [2, -5]];2;5;2
3005;[[4], [-5]];2;5;2
3006;[[-2], [-1]];2;5;2
3007;[[2, -1], [-3], [-4, -5]];2;5;3
3008;[[1, 4], [-3]];2;5;2
3009;[[-4], [-1, 4], [-2, 4]];2;5;3
3010;[[4], [-2, -4], [-2, 1]];2;5;3
3011;[[-5, -4], [4], [-1]];2;5;3
3012;[[-1, -4], [-4], [-3, -4]];2;5;3
3013;[[-4, -1], [4]];2;5;2
3014;[[2], [-1]];2;5;2
3015;[[3, -4], [-5, -2]];2;5;2
3016;[[-2], [-4], [-5]];2;5;3
3017;[[1, 3], [1], [-4, 1]];2;5;3
3018;[[3], [2, -4]];2;5;2
3019;[[-1], [-5], [-2]];2;5;3
3020;[[-3, -5], [-4], [-3]];2;5;3
3021;[[-5], [-5, -1]];2;5;2
3022;[[3, -5], [-1]];2;5;2
3023;[[-5], [-2]];2;5;2
3024;[[-2, 1], [-4], [2, 4]];2;5;3
3025;[[-5, -3], [3, -4], [-3]];2;5;3
3026;[[-5, 4], [1, -2]];2;5;2
3027;[[-5], [-5, -3], [-4]];2;5;3
3028;[[-2], [-5]];2;5;2
3029;[[3], [-5], [-4]];2;5;3
3030;[[-2], [2, -3], [-2, 4]];2;5;3
3031;[[4, 1], [1, -4]];2;5;2
3032;[[1], [-5, -3]];2;5;2
3033;[[-3], [-1, -2], [3, -4]];2;5;3
3034;[[-4], [1, -2]];2;5;2
3035;[[2], [-1], [-5]];2;5;3
3036;[[-4], [1, 3], [-4, -3]];2;5;3
3037;[[4], [4, 2]];2;5;2
3038;[[-3], [-1, -4], [4, -5]];2;5;3
3039;[[-2], [-3], [-5, 1]];2;5;3
3040;[[3, -4], [4]];2;5;2
3041;[[-2], [-1], [2, -3]];2;5;3
3042;[[1, 2], [-1]];2;5;2
3043;[[-3], [4]];2;5;2
3044;[[-4], [-5]];2;5;2
3045;[[2], [2, -4]];2;5;2
3046;[[-1, -5], [2], [3]];2;5;3
3047;[[-5], [3, -2]];2;5;2
3048;[[-1], [3], [2, 4]];2;5;3
3049;[[-5], [3, -2]];2;5;2
3050;[[-1, -4], [3, 2]];2;5;2
3051;[[-2, -3], [3], [-1]];2;5;3
3052;[[2, 1], [-3, 4]];2;5;2
3053;[[2], [-3, 2], [-3, 4]];2;5;3
